actors,director,genre,imdb_rating,just_rating,opening_date,posterLink,runtime,synopsis,title_kor
"EddieMurphy,KristenWilson,KylaPratt,Raven-Symoné,SteveZahn,LisaKudrow,JamesAvery,AndyRichter,Lil'Zane,DeniseDowse,ElayneTaylor,KevinPollak,VictorRaider-Wexler,JeffreyJones,MarkGriffin,KenHudsonCampbell,AnneStedman,TommyBush,AdamVernier,ChrisMarley,ShaunRobinson,GoogyGress,LisaMarieHugueley,SteveIrwin,DougSeus,LouiseOsbourne,BrieHillArbaugh,E.J.Wessel,JacobVargas,MichaelRapaport,IsaacHayes,AndyDick,JoeyLaurenAdams,MariaArcé,MeliqueBerger,DavidCross,DavidDeLuise,TrevorDenman,JohnDiMaggio,GeorgiaEngel,MikeEpps,JamieKennedy,TomKenny,ClydeKusatsu,CedrictheEntertainer,DavidL.Lander,MichaelMcKean,TaraMercurio,MandyMoore,FrankieMuniz,BobOdenkirk,PhilProctor,ReniSantoni,RichardC.Sarafian,HalSparks,RenéeTaylor,JohnWitherspoon,KeoneYoung,JodiEssex,LawrencePressman,NormMacdonald,ArnoldSchwarzenegger,CrystaltheMonkey,BarttheBearII",SteveCarr,"판타지,코미디,가족",4.7,57%,2001,https://images.justwatch.com/poster/11050570/s592,1시간27분,"동물들과 이야기를 나누는 특별한 능력을 지닌 두리틀 박사는 바쁜 와중에도 늘 동물들의 치료를 돕는다. 그러던 어느날 그 도시의 숲의 대장 비버로부터 만나달라는 부탁을 받고 그를 찾아간다. 그 자리에서 비버는 목재 사업가들의 욕심으로 인해서 숲이 벌목 될 것이고, 그렇게 되면 수많은 동물들이 집을 읽게 될 거라며 도와달라는 부탁을 받는다. 두리틀 박사는 자신이 관여하기에는 너무 큰 문제라서 망설이지만, 결국 동물들을 돕기로 하고 계획을 추진해간다. 숲에 멸종위기의 동물이 있을 경우 벌목 사업을 중지시킬 수 있음을 안 두리틀 박사는 그 숲에 멸종위기의 암컷 곰인 '아바'가 살고 있음을 알아내고 벌목 사업을 1달간 연기시킨다. 그리고 곰 수컷을 숲에 데려와서 새끼들을 볼 수 있다면 그 숲은 영구적으로 보존될 수 있음을 알게 된다. 두리틀 박사는 서커스단에서 공연을 하던 패시픽 웨스턴 곰 수컷 '아키'를 찾아내서 야생으로 돌려보내려고 온갖 노력을 하지만 도시에 살며, 빈정거리기 좋아하고, 패스트 푸드를 먹으며 서커스 공연을 하는 이미 길들여진 생활에 익숙해진 야키를 야생으로 보내는 건 너무도 힘든 일이다. 여러 번 포기하려던 위기를 맞지만 가족들과 동물들의 도움으로 그 위기를 무사히 넘기고 마침내 두리틀 박사는 '아키' 를 야생으로 돌려보내는 데 성공하는데.",닥터 두리틀 2
"GwynethPaltrow,JackBlack,JasonAlexander,JoeViterelli,ReneKirby,BruceMcGill,TonyRobbins,SusanWard,ZenGesner,BrookeBurns,RobMoran,JoshuaShintani,KyleGass,LauraKightlinger,NanMartin,SashaJosephNeulinger,John-EliotJordan,JillChristineFitzgerald,ErinnBartlett,FawnIrish,DanielGreene,DannyMurphy,BrianMone,BobMone,DonGavin,LeslieDeAntonio,LibbyLangdon,GigiMoran,CarylLippmanWest,BriannaGardner,MariannNeary,ChristalHandy,JackieFlynn,SaschaKnopf,MaryWigmore,SteveTyler,DariusRucker,JohnDennis,ManonvonGerkan,WillCoogan,LyndonByers,BonnieAarons,LisaBrounstein,HerbieFlynn,MichaelCorrente,RonDarling,AnneE.Hodgson,KellyMcRorie,DeanR.Palozej,DedeKinerk,DavidA.Kipper,SayedBadreya,DavidGetz,JessePeter,A.B.Cassidy,SeanGildea,RobbyJohns,TiffanyBurke,HillaryMatthews,NicholasTheodoreNemeth,MollyShannon","PeterFarrelly,BobbyFarrelly","로맨스,코미디,드라마,판타지",5.9,67%,2001,https://images.justwatch.com/poster/183513014/s592,1시간54분,"몸매 좋고 예쁜 여자를 만나라는 아버지의 유언을 금과옥조로 여기는 할 라슨(잭 블랙). 여자에게 계속 차이던 어느날, 할은 우연히 유명한 심리 상담사 로빈스와 함께 고장난 승강기에 갇히게 된다. 로빈스는 할의 문제를 단번에 해결하는 특별한 최면요법을 선사하고, 바로 그날 할 앞에 세상에서 가장 아름다운 여인 로즈마리(기네스 팰트로)가 나타난다. 늘씬한 몸매에 환상적인 금발. 게다가 성격까지 천사같은 그녀와의 시간은 완벽 그 자체이다. 헌데 왜 그녀가 엉덩이만 살짝 걸쳐도 의자들이 다 박살나고, 아름다운 그녀의 속옷은 낙하산만 할까...",내겐 너무 가벼운 그녀
"JohnGoodman,BillyCrystal,MaryGibbs,SteveBuscemi,JamesCoburn,BobPeterson,JohnRatzenberger,JenniferTilly,FrankOz,DanielGerson,SteveSusskind,BonnieHunt,JeffPidgeon,SamuelLordBlack,JackAngel,BobBergen,RodgerBumpass,GinoConforti,JenniferDarling,PattiDeutsch,PeteDocter,BobbyEdner,AshleyEdner,PaulEiding,KatieScarlettr,BillFarmer,KeeganFarrell,PatFraley,TeresaGanzel,TaylorGifaldi,MarcJohnJefferies,JoeLala,NoahLuke,SherryLynn,DannyMann,MonaMarshall,MickieMcGowan,LaraineNewman,KayPanabaker,Bret'Brook'Parker,PhilProctor,JoshQualtieri,GuidoQuaroni,JanRabson,LisaRaggio,JoeRanft,SophiaRanft,KatherineRinggold,BobScott,DavidSilverman,JimThornton,LeeUnkrich,WallaceShawn",PeteDocter,"코미디,애니메이션,가족,판타지",8.1,89%,2001,https://images.justwatch.com/poster/210096718/s592,1시간32분,호탕한 설리와 재치만점 마이크는 몬스터 주식회사 겁주기 팀의 최우수 콤비다. 매일 밤 투철한 직업정신으로 인간 세계로 통하는 벽장 문을 열던 설리와 마이크 콤비는 어느 날 일생일대의 실수를 저지른다. 덜 닫힌 벽장 문 사이로 인간아이 부가 몬스터 세계에 침입한 것. 설리와 마이크는 부를 인간세계로 돌려보내고 사건을 조용히 수습하려 하지만 부는 설리를 무서워하기는커녕 애완 야옹이쯤으로  생각하고 쫄래쫄래 따라다닌다. 부의 침입이 발각되자 몬스터 주식회사는 발칵 뒤집히고 마는데...,몬스터 주식회사
"JohnnyDepp,HeatherGraham,IanHolm,RobbieColtrane,IanRichardson,JasonFlemyng,KatrinCartlidge,TerenceHarvey,SusanLynch,PaulRhys,LesleySharp,EstelleSkornik,NicholasMcGaughey,AnnabelleApsion,JoannaPage,MarkDexter,DannyMidwinter,SamanthaSpiro,DavidSchofield,BryonFear,PeterEyre,CliffParisi,SophiaMyles,RalphIneson,AmyHuck,RupertFarley,DonaldDouglas,JohnOwens,LizMoscrop,IanMcNeice,SteveJohnShepherd,AlHunterAshton,PoppyRogers,BruceByron,MelanieHill,AndyLinden,DavidFisher,GaryPowell,SteveChaplin,VincentFranklin,LouiseAtkins,AnthonyParker,JamesGreene,DominicCooper,CareyThring,VladimírKulhavý,GrahamKent,RupertHolliday-Evans,SimonHarrison,GlenBerry,CharlesParish,GerryGrenn","AllenHughes,AlbertHughes","공포,스릴러",6.8,75%,2001,https://images.justwatch.com/poster/215752788/s592,2시간2분,"1888년 런던의 뒷골목 화이트채플에서 젊은 창녀들이 한명씩 살해당한다. 상상을 초월하는 잔혹한 살인사건은 계속되고 전 도시는 공포에 빠진다. 꿈 속에서 범인을 감지하는 예지 능력을 지닌 조사관 프레드 애벌린이 투입되지만, 정체를 알 수 없는 강력한 힘이 살인마를 비호하고 있음을 알고 절망한다. 그러던 중 애벌린의 유일한 구원이자 사랑, 붉은 머리의 여인 메리 켈리에게 시시각각 살인마의 손길이 뻗쳐 온다.",프롬 헬
"AnneHathaway,JulieAndrews,PatrickJohnFlueger,HeatherMatarazzo,HéctorElizondo,MandyMoore,CarolineGoodall,RobertSchwartzman,ErikvonDetten,SeanO'Bryan,SandraOh,KathleenMarshall,MindyBurbano,KimleighSmith,ElizabethGudenrath,BiancaLopez,TamaraLevinson,LenoreThomas,ErikBragg,AnitaMarieCurran,CassieRowell,ToddLowe,JoelMcCrary,ClareSera,GregLewis,BonnieAarons,JulieParis,SteveRestivo,BrigittaLauren,JaneMorris,GaryCombs,MarvinBraverman,AllanKent,RobertGlaudini,BillFerrell,JoeRoss,CharlesGuardino,GwendaPerez,BarbaraMarshall,SamDenoff,TracyReiner,DaruKawalkowski,DianeFrazen,StanleyFrazen,HopeAlexander-Willis,JoeAllenPrice,WillieBrown,PatrickRichwood,KarlMakinen,SunnyHawks,KathyGarver,ErikaYoung,EthanSandler,ShanElliot,TreyCarter,MarkThompson,BrianPhelps,LilyMarshall-Fricker,SandraTaylor,TomHines,NicholleTom,PatrickNoonan,AliGage,JohnMoran,TanyaDiFrancesco,ShannonWilcox,TonjeLarsgard,RuebenGrundy,GwenHolloway,LoriSigrist,TerriSigrist,AndyArness,RenéAuberjonois,NedBrower,JodiEssex,LarryMiller,BarryJ.Ratcliffe,CraigRichards,TerryWayne,CharlotteMarshall-Fricker",GarryMarshall,"로맨스,코미디,가족",6.3,74%,2001,https://images.justwatch.com/poster/183775105/s592,2시간0분,"미아는 샌프란시스코의 고등학생이다. 영리하지만 수줍음을 많이 타는 미아는 미술가인 어머니 헬렌과 단 둘이 산다. 남들처럼 미아도 로맨틱한 사랑을 꿈꾸지만 부스스한 외모와 수줍음 때문에 친구들로부터 항상 따돌림을 받는다. 그런 그녀에게 뜻밖의 소식이 날아든다. 평생 연락을 끊고 살 줄 알았던 할머니가 온다는 소식이었다. 게다가 할머니는 제노비아라는 나라의 여왕이라고 하지 않는가! 그럼 미아의 신분은?!  세상에나! 남학생들로부터 눈길 한 번 받아보지 못했던 미아는 제노비아의 왕위를 이어갈 공주였던 것이다. 제노비아의 왕자였던 미아의 아버지는 오래 전 어머니와 이혼했고, 미아의 어머니나 할머니도 미아의 장래를 위해서 성인이 되기 전까지는 그녀에게 신분을 알려주지 않기로 했던 것이다. 자신이 공주라는 사실이 믿기지 않는 미아는 갈등에 빠진다. 금붕어 한 마리도 제대로 키우지 못하는 자신이 나라를 통치해야 된다는 사실을 어찌 간단하게 받아들일 수 있을까!  어머니의 설득으로 미아는 제노비아의 독립기념일 무도회 직전까지 공주 레슨을 받기로 하고, 공주가 되느냐 마느냐는 그 후 결정하기로 했다. 그녀의 얼굴과 모습은 빛나는 보석처럼 눈부시게 아름다워지고, 학교에서도 모든 남학생의 시선을 사로잡는다. 그 뿐 아니라 입이 가벼운 미용사 때문에 미아의 비밀이 공개되면서 언론의 카메라 세례를 한 몸에 받게 된다. 그러면서 가장 가까웠던 단짝 친구인 릴리와는 차츰 사이가 멀어진다. 결국, 미아의 갈등이 더욱 심해지는 가운데 해변에서 있었던 미아의 로맨스 장면이 대서특필 되는 사건까지 터지는데... 과연 미아는 제노비아의 독립 기념 무도회 때 어떤 선언을 하게 될지...",프린세스 다이어리
"MichaelJ.Fox,CreeSummer,JamesGarner,ClaudiaChristian,PhilMorris,LeonardNimoy,JohnMahoney,CoreyBurton,DonNovello,JacquelineObradors,FlorenceStanley,DavidOgdenStiers,NatalieStrom,JimVarney,JimCummings,PatrickPinney","KirkWise,GaryTrousdale","SF,가족,판타지,애니메이션,액션",6.9,77%,2001,https://images.justwatch.com/poster/185487691/s592,1시간35분,젊은 지도 제작자 마일로는 전설의 섬 아틀란티스에 가보는 것이 꿈이다. 바닷속 어딘가에 아틀란티스가 실재한다고 말할 때마다 바보 취급을 받던 마일로에게 한 괴짜 갑부가 아틀란티스를 찾는 중요한 단서인 고대 문서를 전해준다. 갑부의 후원으로 탐험대를 꾸린 마일로는 요란한 모험 끝에 신비의 땅 아틀란티스를 발견한다.,아틀란티스: 잃어버린 제국
"OwenWilson,GeneHackman,GabrielMacht,JoaquimdeAlmeida,DavidKeith,OlekKrupa,VladimirMashkov,CharlesMalikWhitfield,GeoffPierson,LeonRussom,MarkoIgonda,EyalPodell,AernoutVanLynden,SamJaeger,ShaneJohnson,DonWinston,ElizabethPerry,TarikFilipović,PeterPálka,ToddBoyce,KamilKollárik,SalaudinBilal,LaurenceMason,GoranGrgić,IvanUrbánek,IsmetBagtasevic,DraganMarinković'Maca',KamilMikulčík,VedranaBožinović,VladimirOktavec,DorothyLucey,GregGoossen,FilipNola,BumperRobinson,AnnSorum,GeorgeDavis,MarkBocchetti,LuciaSrncova,DanielMargolius,RobertFranko,LukasHoffmann,JaredChandler",JohnMoore,"스릴러,전쟁,액션,드라마",6.4,71%,2001,https://images.justwatch.com/poster/73874589/s592,1시간46분,"젊고 패기만만한 파일럿인 크리스 버넷(오웬 윌슨 분) 중위. 크리스마스 전날, 한가로운 마음으로 보스니아의 내전 지역을 정찰 비행중이던 그에게 갑자기 미사일 세례가 퍼부어진다.  순식간에 적진의 한가운데(Behind Enemy Lines) 갇혀버린 버넷은 사방에 깔린 부비트랩과 장갑차로 무장한 군인들, 저격수의 추격으로부터 반드시 살아남아야 한다. 그리고 단순한 정찰기에 미사일까지 발포하면서까지 감추어야 했던 것이 무엇인지 그 숨겨진 비밀을 밝혀내야만 한다.  항공모함의 제독이자 버넷의 상관인 리가트(진 해크만 분). 최첨단 위성 시스템을 통해 버넷의 위기를 파악해내고 해병 최정예 부대를 투입, 그를 구출하려 하지만 예상치 못한 난관에 부딪히는데...",에너미 라인스
"GeneHackman,AnjelicaHuston,BenStiller,GwynethPaltrow,LukeWilson,OwenWilson,BillMurray,DannyGlover,SeymourCassel,KumarPallana,AlecBaldwin,GrantRosenmeyer,JonahMeyerson,AramAslanian-Persico,IrinaGorovaia,AmedeoTurturro,JamesFitzgerald,LarryPine,DonMcKinnon,FrankWood,AlThompson,JenniferWachtell,DonalLardnerWard,AndrewWilson,DipakPallana,SanjayMathew,MaryWigmore,SonamWangmo,GitaGabriel,PeterLeung,WilliamSturgis,LiamCraig,EbonMoss-Bachrach,MaxFaugno,GuidoVenitucci,BrianSmiar,RonyClanton,TomLacy,KeithCharles,GregGoossen,SaidahArrikaEkulona,VicMata,MichaelConti,TatianaAbbey,KalaniQueypo,MelCannon,LeoManuelian,AmirRaissi,RogerShamas,PhilipDenning,RexRobbins,NovaLandaeus-Skinnar,SamHoffman,BrianTenenbaum,StephenDignan,EricChaseAnderson,WesAnderson,GaryEvans",WesAnderson,"코미디,드라마",7.6,83%,2001,https://images.justwatch.com/poster/189169190/s592,1시간50분,"테넌바움가의 세 자녀는 모두 천재들이다. 일찍이 국제금융에 눈을 뜬 차스, 고교 입학 전부터 소설로 이름을 날린 마고, 테니스로 US오픈에서 3연속 우승한 리치 등 세 남매는 각자의 분야에서 최고였다. 그러나 아버지 로얄 테넌바움이 가족을 배신하고 떠나버리자 이들 남매는 별볼일 없는 어른으로 자라난다. 차스는 비행기 사고로 아내를 잃은 뒤 사고 공포증에 시달리고, 리치는 남몰래 사랑했던 마고가 결혼을 발표하자 실의에 빠져 유랑을 시작한다. 마고 역시 화장실에서 하루종일 담배만 피워대며 인생을 허비한다. 로얄 테넌바움은 말년에 이르러 자녀들과 아내를 곁에 모으려 하지만 너무 늦었는데...",로얄 테넌바움
"MarkWahlberg,TimRoth,HelenaBonhamCarter,MichaelClarkeDuncan,KrisKristofferson,EstellaWarren,PaulGiamatti,Cary-HiroyukiTagawa,GlennShadix,CharltonHeston,ChadBannon,LindaHarrison,MelodyPerkins,LisaMarie,LucasElliotEberl,EvanParke,ChrisEllis,DeepRoy,KevinGrevioux,DanaSchick,RickBaker,MartinKlebba,DavidWarner,ErickAvari,PhilipTan,SpitfireBrown,NilsAllenStewart",TimBurton,"액션,스릴러,SF",5.7,65%,2001,https://images.justwatch.com/poster/260342174/s592,1시간59분,"서기 2029년, 우주정거장에서는 인류의 종의 기원을 밝히기 위한 연구가 진행 중이다. 인간들은 훈련 받은 침팬지를 이용해 비밀을 밝힐 소 우주선을 은하계로 내려보낸다. 하지만 우주선이 레이더에서 사라지는 사고가 발생하고, 공군 대위 레오 데이비슨(마크 월버그)이 긴급 출동하지만 계기판이 작동을 멈추고 이상한 힘에 이끌려 우주선은 이름 모를 행성의 늪지대에 추락한다.  레오가 도착한 행성은 원시의 모습을 가지고 있는 암울한 곳으로, 그곳에 살고 있는 인간들은 유인원에게 길들여져 멸시당하고 노예와 같은 비참한 생활을 하고 있는데…",혹성탈출
"BenAffleck,KateBeckinsale,JoshHartnett,CubaGoodingJr.,JonVoight,TomSizemore,AlecBaldwin,EwenBremner,WilliamLeeScott,GregZola,JenniferGarner,JaimeKing,CatherineKellner,SaraRue,MichaelShannon,DanAykroyd,ColmFeore,Mako,JohnFujioka,Cary-HiroyukiTagawa,JesseJames,ReileyMcClendon,WilliamFichtner,SteveRankin,BrianHaley,GrahamBeckel,VivWeatherall,AngelSing,RufusDorsey,MatthewDavis,DavidHornsby,ScottWilson,HowardMungo,RandyOglesby,PingWu,StanCahill,TomEverett,TomasArana,BethGrant,SungKang,RaphaelSbarge,MartyBelafsky,YujiOkumoto,JoshGreen,IanBohen,MichaelMilhoan,PeterFirth,MarcoGould,AndrewBryniarski,NicholasDowns,TimChoate,JohnDiehl,JosephPatrickKelly,RonHarper,TedMcGinley,MadisonMason,KimCoates,GlennMorshower,PaulFrancis,ScottWiper,EricChristianOlsen,RodBiermann,NoriakiKamata,GarretSato,EijiInoue,PreciousChong,JeffWadlow,WillGillJr.,SethSakai,CurtisAndersen,BlainePate,JohnPyper-Ferguson,MichaelShamusWiles,ToruTanakaJr.,SeanGunn,JoshAckerman,MattCasper,DavidKaufman,LindseyGinter,GuyTorry,LelandOrser,PeterJamesSmith,PatHealy,ThomasWilsonBrown,ChadMorgan,JamesSaito,TakKubota,RobertJayne,VicChao,FredKoehler,BenEaster,CoryTucker,AbeSylvia,JasonLiggett,BretRoberts,SeanFaris,NicholasFarrell,TonyCurran,DanielMays,ToshiToda,JaymeeOng,LisaRoss,MaxThayer,CamilleCarida,WinstonChurchill,TanyaDempsey,AdolfHitler,FriedaJane,KathleenMullan,LinOeding,BarbaraScolaro,MelissaAnneYoung",MichaelBay,"로맨스,드라마,역사,전쟁,액션",6.2,74%,2001,https://images.justwatch.com/poster/14960979/s592,3시간3분,"테네시주에 사는 두명의 젊은이 레이프 맥컬리(Captain Rafe McCawley: 벤 에플렉 분)와 대니 워커(Captain Danny Walker: 조쉬 하트넷 분)는 어릴 적부터 형제처럼 자란 죽마고우이다. 이 둘은 자라서 둘다 미공군 파일럿이 되고, 레이프는 미해군에서 근무하는 아름답고, 용기있는 간호사 에벌린 스튜어트(Nurse Lieutenant Evelyn Stewart: 케이트 베킨세일 분)와 사랑에 빠진다.",진주만
