actors,director,genre,imdb_rating,just_rating,opening_date,runtime,synopsis,title_kor
,,, 65% , 65% , 2021 ,59min,"After keeping many a Witcher warm in the Great Hall at Kaer Morhen, these soothing flames offer a perfect backdrop for a cozy vibe. Fire magic, indeed.",The Witcher: Fireplace
 Carolin Kebekus ,,코미디 , 4.6 , 54% , 2021 ,1시간 6분,"One of the biggest comedians in Germany, Carolin Kebekus, mixes festive nostalgia and social commentary with her signature edgy wit to poke fun and challenge 'the most wonderful time of the year'.",Carolin Kebekus: The Last Christmas Special
" Takeru Satoh , Kasumi Arimura , Issey Takahashi , Nijiro Murakami , Masanobu Ando , Kazuki Kitamura , Yosuke Eguchi , Towa Araki , Shima Onishi , Takahiro Fujimoto , Soko Wada , Mansaku Ikeuchi , Mayu Hotta , Makiko Watanabe , Wataru Ichinose , Kinari Hirano , Eita Okuno , Eiki Narita , Masataka Kubota , Hoshi Ishida ", Keishi Ōtomo ,"드라마 ,액션 ", 7.4 (7k) , 85% , 2021 ,2시간 18분,"마침내 십자 흉터의 비밀이 밝혀진다. 혼돈의 시대, 세상에 피의 비를 뿌리던 검객 켄신과 그의 인생을 바꾼 토모에. 켄신의 모든 이야기는 여기에서 시작되고 여기에서 끝난다.",바람의 검심 최종장: 더 비기닝
 Dave Chappelle , Stan Lathan ,코미디 , 8.0 (24k) , 83% , 2021 ,1시간 12분,"As he closes out his slate of comedy specials, Dave takes the stage to try and set the record straight — and get a few things off his chest.",Dave Chappelle: The Closer
 Misha Defonseca , Sam Hobkinson ,"다큐멘터리 ,드라마 ", 6.7 (2k) , 77% , 2021 ,1시간 30분,"나치의 유대인 학살 시기에 7살이었던 미샤. 숲속에서 늑대 무리와 생활하며 목숨을 건졌다. 아니, 그랬다고 한다. 전 세계를 감동시킨 이 놀라운 이야기, 그 안엔 더 놀라운 진실이 있었다.",미샤와 늑대들
" Bailee Madison , Kevin G. Quinn , Sherri Shepherd , David Koechner , Jahbril Cook , Kat Conner Sterling , Iain Tucker , Ed Amatrudo , Hutch Greene , Josh Rasile ", Roman White ,"드라마 ,가족 ,로맨스 ", 5.8 (4k) , 72% , 2021 ,1시간 34분,"문제투성이 10대 소년에게 더 나은 선택은 없다. 여름 캠프에 참가하는 수밖에. 원치 않게 따라간 그곳에서, 뜻밖의 사랑과 친구를 만나는 소년. 왜지? 집에 온 기분이야!",그 여름의 일주일
,,"다큐멘터리 ,드라마 ", 7.5 (1k) , 82% , 2021 ,1시간 37분,DNA 검사 후 서로가 친척이었다는 놀라운 사실을 알게 된 세 소녀. 각기 다른 미국 가정으로 입양돼 지금까지 다른 삶을 살았던 소녀들은 친부모를 만나길 희망하며 중국으로 떠난다.,다시 찾은 우리
" Hadley Robinson , Lauren Tsai , Alycia Pascual-Peña , Nico Hiraga , Sabrina Haskett , Patrick Schwarzenegger , Sydney Park , Anjelika Washington , Josie Totah , Amy Poehler , Ike Barinholtz , Marcia Gay Harden , Josephine Langford , Joshua Darnell Walker , Clark Gregg , Charlie Hall , Avery Bagenstos , Ron Perkins , Aaaron Holliday , Roman Arabia , Greg Poehler , Helen Slayton-Hughes , Xander Evans , Avantika Vandanapu , Kevin Dorff , Carla Valentine , Corey Fogelmanis , Cooper Mothersbaugh , Gracie Lawrence , Brady Reiter ", Amy Poehler ,"드라마 ,음악 ,코미디 ", 6.7 (23k) , 78% , 2021 ,1시간 51분,"예전부터 저항적인 엄마, 언제나 당당한 전학생. 그들을 보니 마음이 움직인다. 나라고 못 할 것도 없지! 소심한 소녀의 반전 혁명. 교내 성차별 문제를 다룬 잡지를 내자!",걸스 오브 막시
" Kea Peahu , Alex Aiono , Lindsay Watson , Owen Vaccaro , Kelly Hu , Branscombe Richmond , Chris Parnell , Marc Evan Jackson , Ricky Garcia , Jonathan Ke Quan , Ryan Higa , X Mayo , Kyndra Sanchez , Mapuana Makia , Mav Kang , Brad Kalilimoku , Stephon Fung , John William Acton , Hicham Philippe Hachem , Brahim Achabbakhe , Stephen Renney , Winai Wiangyangkung ", Jude Weng ,"코미디 ,가족 ,액션 ", 6.1 (9k) , 71% , 2021 ,2시간 3분,"우리 고향은 뉴욕인데? 할아버지가 사는 오아후섬으로 간 남매. 그들은 사라진 보물을 찾는 아찔한 모험을 하며 깨닫는다. 하와이가 어떤 곳인지, 가족이 얼마나 소중한지.",알로하! 오하나를 찾아서
" Go Ayano , Hiroshi Tachi , Machiko Ono , Yukiya Kitamura , Hayato Ichihara , Hayato Isomura , Shun Sugata , Suon Kan , Tarô Suruga , Ryo Iwamatsu , Kosuke Toyohara , Shinobu Terajima ", Michihito Fujii ,"범죄 ,드라마 ", 7.0 (2k) , 77% , 2021 ,2시간 15분,"아버지를 잃고 십 대에 야쿠자가 된 겐지. 그에게 야쿠자는 삶의 방식이었고, 조직은 가족이었다. 1999년, 2005년, 2019년, 일본의 세 시대를 야쿠자로 살아온 한 남자의 이야기.",야쿠자와 가족
" Bella Ramsey , Ameerah Falzon-Ojo , Oliver Nelson , Daisy Haggard , Rasmus Hardiker , John Hopkins , Lucy Montgomery , Dino Kelly , Rachel August , Agnes Peacok ", Andy Coyle ,"판타지 ,코미디 ,드라마 ,가족 ,애니메이션 ", 7.7 (1k) , 84% , 2021 ,1시간 24분,하루아침에 트롤로 변한 힐다. 집으로 돌아가고 다시 인간이 되려면 지혜와 용기를 발휘해야 한다. 게다가 위기에 빠진 트롤버그시도 구해야 한다!,"힐다, 산속의 왕과 마주치다"
" Vanessa Hudgens , Kimiko Glenn , James Marsden , Sofia Carson , Liza Koshy , Ken Jeong , Elizabeth Perkins , Jane Krakowski , Phil LaMarr , Michael McKean , Tabitha St. Germain , Tara Strong , Andrea Libman , Ashleigh Ball , Arturo A. Hernandez , Brooke Goldner , Gillian M. Berrow , Alan Schmuckler , Heather Langenkamp , Will Friedle , Robert Cullen , Laura Bailey , Kari Wahlgren , Tony Matthews , Lisa Linder , Thomas Rickert , Inbal Elazari , Inbal Elazari ", Robert Cullen ,"판타지 ,코미디 ,애니메이션 ,가족 ,SF ,드라마 ,액션 ", 6.9 (3k) , 84% , 2021 ,1시간 31분,"함께 할 때 가장 빛나는 우리! 반짝이는 희망을 찾아, 임무를 시작해볼까? 포니, 페가수스, 유니콘이 함께 조화를 이루며 살던 이퀘스트리아. 하지만 평화가 사라져버린 그곳, 신비로운 마법의 힘마저 잃었다. 예전처럼 모두가 친구가 될 수 있다고 믿는 어스 포니 ‘써니’에게 신비한 뿔을 가진 유니콘 ‘이지’가 나타나고, 운명처럼 친구가 된 둘은 잃어버린 이퀘스트리아의 마법과 우정을 되찾기 위해 머나먼 모험을 떠나는데... 과연, 친구들은 사라진 마법의 힘을 되찾을 수 있을까?",극장판 마이 리틀 포니: 새로운 희망
" Julie Bowen , Nick Thune , Audrey Hsieh , Olga Petsa , Jackson Rathbone , Diego Mercado , Anthony Timpano , Kiefer O'Reilly , Lucas Yao ", Valerie Weiss ,"코미디 ,가족 ,로맨스 ,드라마 ", 6.7 (2k) , 77% , 2021 ,1시간 34분,"1999년, 12살 베벌리는 돌아가신 부모님이 만든 믹스테이프를 발견한다. 하지만 야속하게도 테이프가 망가지자 목록 속 노래들을 찾아다니기 시작한다. 엄마와 아빠에 대해 더 알아가기 위해.",믹스테이프
" Mónica del Carmen , Raúl Briones , María Teresa Hernández Cañas , José de Jesús Rodríguez Hernández , Leonardo Alonso ", Alonso Ruizpalacios ,"액션 ,범죄 ,스릴러 ,다큐멘터리 ,드라마 ", 7.1 (1k) , 79% , 2021 ,1시간 47분,사법 제도를 괴롭히는 불처벌 관행은 어떻게 위기를 몰고 왔는가. 멕시코뿐만 아니라 전 세계에서 많은 논란을 빚고 있는 기관 중 하나인 경찰을 조명하면서 그 원인을 파헤친다. 장르의 경계를 넘나드는 다큐멘터리.,어 캅 무비
" Kiana Madeira , Ashley Zukerman , Gillian Jacobs , Olivia Scott Welch , Benjamin Flores Jr. , Darrell Britt-Gibson , Sadie Sink , Emily Rudd , McCabe Slye , Julia Rehwald , Fred Hechinger , Jordana Spiro , Jordyn DiNatale , Elizabeth Scopel , Randy Havens , Matthew Zuk , Michael Chandler , Lacy Camp , Jeremy Ford , Patrick Roper , Robert Bryan Davis , Lynne Ashe , Charlene Amoia , Mark Ashworth , Todd Allen Durkin , Ryan Simpkins , Noah Bain Garret , Keil Oakley Zepernick , Emily Brobst , Kevin Waterman , Ted Sutherland , Lloyd Pitts , Daniel Thomas May , Meghan Packer , Nilah Blasingame , Rachel Doman , Maya Hawke ", Leigh Janiak ,공포 , 81% , 81% , 2021 ,1시간 54분,1666년 속의 디나는 세라 피어에 얽힌 충격적 진실을 마주한다. 1994년에서는 처절한 생존 싸움이 계속되는데. 이제 진실의 힘으로 저주의 뿌리를 끊고 셰이디사이드를 구할 수 있을까.,피어 스트리트 파트 3: 1666
" Matilda Anna Ingrid Lutz , Francesco Russo , Peppino Mazzotta , Will Merrick , Yuliia Sobol , Cristina Donadio , Francesca Cavallin , Justin Alexander Korovkin "," Paolo Strippoli , Roberto De Feo ",공포 , 68% , 68% , 2021 ,1시간 35분,공유 차를 타고 가던 다섯 명의 동승객. 그런데 뜻밖의 사고가 발생해 모두 정신을 잃는다. 눈을 떠보니 어딘지 모를 숲속. 대체 어떻게 여기 오게 됐을까. 우선 빠져나갈 길을 찾아야 한다.,클래식 호러 스토리
" Michael Urie , Philemon Chambers , Luke Macfarlane , Jennifer Coolidge , Kathy Najimy , Jennifer Robertson , Barry Bostwick , Madison Brydges , Alexandra Beaton , Dan Finnerty , Steve Lund , Melanie Leishman , Gryffin Hanvelt , Stefano DiMatteo , Victor Andres Trelles Turgeon , Rachel Mutombo , Adam Capriolo , Christopher Hayes , Matt Keyes , Marvin Ishmael , Max Emerson , Kyle Krieger , Christina Filippidis ", Michael Mayer ,"로맨스 ,코미디 ,드라마 ", 6.1 (14k) , 71% , 2021 ,1시간 39분,크리스마스에 혼자 부모님 집에 가기 싫은 피터. 절친에게 남자친구인 척해달라고 부탁한다. 하지만 가족이 짝을 찾아줄 주선자로 나서면서 피터의 계획은 뜻밖의 방향으로 흘러간다. 감정도 함께.,싱글 올 더 웨이
" Yuya Yagira , Yo Oizumi , Mugi Kadowaki , Nobuyuki Tsuchiya , Ayumu Nakajima , Yusuke Furusawa , Nana Komaki , Yoko Oshima , Hiroyuki Onoue , Morio Kazama , 铃木保奈美 ", Hitori Gekidan ,드라마 , 7.1 , 76% , 2021 ,2시간 3분,"기타노 다케시에겐 스승이 있었다. 도쿄 아사쿠사 극장가의 전설, 후카미 센자부로. 그리고 뜨는 해가 있으면 지는 해가 있는 세상의 섭리는 이 두 사람도 비켜가지 않았다.",아사쿠사 키드
" Paolo Contis , Archie Alemania , Beauty Gonzalez , Isabelle Daza , Elisse Joson , Niño Muhlach , Sunshine Garcia , Analyn Barro , Aiko Climanco , Kara Mitzki , Robert Antonio , Svetlana Jaloslos De Leon , Ronald Carbonel , Raland Del Rosario , Archie Daguinod , Jojie Arlanza , Beverly Bustria , Rey Mark Ruales , Caren Bautista , Mark Lloyd Jamello , Danceldale Calago , Justine Alimpuangan , Jelson Bay , Carritero Bernard , Benson Dalina , Pepe Herrera ", Barry Gonzalez ,"공포 ,코미디 ", 3.7 , 50% , 2021 ,1시간 25분,비디오 블로거들과 함께 신화 속 섬을 찾으러 간 두 형제. 그러나 이 섬을 발견하면서 불길한 비밀이 하나씩 드러난다.,이즐라
" Channing Tatum , Jason Mantzoukas , Olivia Munn , Bobby Moynihan , Judy Greer , Will Forte , Raoul Max Trujillo , Killer Mike , Simon Pegg , Andy Samberg , Carlos Alazraqui , Jason Barnes , Dave Callaham , Christian Danley , Iyad Hajjaj , Neal Holman , J. LaRose , Megan Leahy , Amber Nash , Eric Sims , Matt Yates ", Matt Thompson ,"코미디 ,전쟁 ,애니메이션 ,액션 ,판타지 ,역사 ,SF ", 5.6 (6k) , 65% , 2021 ,1시간 38분,전기톱을 휘두르는 조지 워싱턴과 맥주를 사랑하는 새뮤얼 애덤스. 이 둘이 한 팀이 된다. 영국군을 무찌르고 식민지를 해방하기 위하여! 웃기려고 작정하고 만든 코미디.,아메리카: 영화 같은 이야기
" Pablo Derqui , Marina Gatell , Kandido Uranga , Anna Chincho Serrano , Esteban Galilea "," Mar Targarona , Mike Hostench ",스릴러 , 64% , 64% , 2021 ,1시간 11분,처음 본 두 사람이 낯선 장소에서 깨어난다. 서로의 복부가 꿰매어진 끔찍한 모습으로. 도대체 누가 이런 짓을 벌인 걸까? 그러나 진정한 공포는 이제 시작일 뿐.,2
" Álvaro Cervantes , Susana Abaitua , Luis Zahera , Aixa Villagrán , Txell Aixendri , Nil Cardoner , Eduardo Antuña , Paula Malia , Clara Segura , Maria Ribera , Francesc Ferrer , Aarón Porras , Mireia Portas , Eduard Gibert , Iris Vallés Torres , Rocío León , Kike García , Charlie Pee , Jordi Bosch , Laura Conejero , Ferran Rañé , Adeline Flaun , Cristian Valencia , Claudia Melo , Eduard Benito , Alexia Luna , Aleix Muñoz , Alberto San Juan ", Dani de la Orden ,"로맨스 ,코미디 ", 6.6 (5k) , 77% , 2021 ,1시간 42분,"하룻밤 사이에 사랑에 빠진 남자. 마음을 고백하기 위해 그녀가 사는 정신병원에 입원하기로 한다. 하지만 막상 병원에 들어가자 하염없이 꼬이기 시작하는 계획. 여기, 퇴원하는 게 말처럼 쉽지 않네?",미치도록 사랑해
" Ludovica Francesconi , Giancarlo Commare , Jozef Gjura , Gaja Masciale , Jenny De Nucci , Giuseppe Futia , Riccardo Niceforo , Loredana Bertè , Giorgio Lupano , Diego Giangrasso , Désirée Giorgetti , Angelica Giusto , Elia Tedesco , Osey Lucky , Franca Pellecchia , Christian Nerone , Demo Viola , Gianni Bissacca , Elena Paoli , Giorgio Serra , Lorenzo Rapazzini , Edoardo Hensemberg , Matteo Sangali , Francesco Balbusso , Luca Dell'Olio , Matthias Pizzimenti , Jodie Lebhar , Andrea Bruno , Nancy Grigolo , Simone Cristiani , Paolo Stella , Oscar Anton ", Claudio Norza ,"로맨스 ,코미디 ,드라마 ", 5.4 , 70% , 2021 ,1시간 53분,"어릴 적부터 병을 앓고 있는 마르타. 매력남과 헤어진 후, 예술가와 사랑에 빠진다. 하지만 미래는 한 치 앞도 알 수 없는 법. 사랑스러운 마르타와 친구들에게 인생이 변화구를 던진다.",나의 흑역사 로맨티카 2
" Victoria Justice , Midori Francis , Robyn Scott , Timothy Renouf , Adam Garcia , Gloria García , Myfanwy Waring , Spencer Sutherland ", Stephen Herek ,"판타지 ,로맨스 ,코미디 ,드라마 ", 5.8 (7k) , 71% , 2021 ,1시간 49분,"캐시의 인생은 언제나 파티였다. 짜릿한 날들이 이어졌다. 하지만 너무 일찍, 너무 갑자기 끝나버린 삶. 이제 그녀는 마무리하지 못한 일들을 끝내야 한다. 저 높은 곳으로 올라가기 위해.",저승까지 파티피플!
" Kartik Aaryan , Amruta Subhash , Mrunal Thakur , Soham Majumdar , Vikas Kumar , Vishwajeet Pradhan , Anuj Gurwara , Priya Tandon , Aeklavya Tomer ", Ram Madhvani ,"스릴러 ,드라마 ,액션 ,범죄 ", 7.7 (38k) , 84% , 2021 ,1시간 44분,"냉소적인 전직 TV 뉴스 앵커. 진행 중인 라디오 프로그램에서 충격적인 전화를 받는다. 이 통화는 TV 앵커로 재기할 일생일대의 기회이지만, 여기에는 양심이라는 대가가 따를지도 모른다.",다마카: 더 테러 라이브
" Frank Lammers , Elise Schaap , Huub Stapel , Monic Hendrickx , Raymond Thiry , Maarten Heijmans , Yannick van de Velde , Tim Linde , Olaf Ait Tami , Adison dos Reis , Bob Stoop , Juliette van Ardenne , Mike Weerts , Bram Blankestijn , Ergun Simsek , Benny Claessens , Marius Mensink , Huub Smit , Tim Haars ", Cecilia Verheyden ,"액션 ,범죄 ,드라마 ,스릴러 ", 7.0 (10k) , 77% , 2021 ,1시간 46분,"거대한 마약 제국을 건설하기 전, 보스의 보복을 위해 고향으로 돌아간 페리 보우만. 하지만 그곳에서 인생을 송두리째 바꿔 놓을 사랑을 만나고, 그의 충성심은 시험에 든다.",페리
" David Kross , Hanno Koffler , Maria Ehrich , Robert Finster , Livia Matthes , Yung Ngo , Klaus Steinbacher , Nellie Thalbach , Natalie Fischer ", Thomas Sieben ,"드라마 ,스릴러 ", 4.3 (6k) , 52% , 2021 ,1시간 27분,"하이킹 여행을 떠난 다섯 남자. 숲에서는 이따금 총성이 들려온다. 한 발, 한 발 총성이 조금씩 가까워지고 남자들은 뒤늦게 깨닫는다. 사냥꾼이 노리는 사냥감은 바로 자신들이라는 것을.",사냥감
" Tang Xiaoxi , Zhang Fuzheng , Wei Chao , Zhao Mingzhou , Zheng Xiaopu , Ma Cheng , Song Xuchen , Qiu Qiu , Zhang Kai , Xu Jiaqi , Guan Shuai , Zhang Biyu , Zhang Zhe , Yang Tianxiang , Song Ming , Lin Qiang ", Amp Wong ,"판타지 ,애니메이션 ,액션 ", 6.8 (1k) , 84% , 2021 ,2시간 11분,법해를 물리치고 언니를 구하려던 소청은 디스토피아 도시에서 눈을 뜬다. 낯선 이곳은 어딜까. 그런 소청 앞에 전생을 기억하지 못하는 미스터리한 남자가 나타난다.,백사2: 청사의 시련
" Isabella Ragonese , Alessio Boni , Thomas Trabacchi , Sandra Toffolatti , Roberto Zibetti , Mario Pirrello , Miro Landoni , Andrea Bruschi , Augusto Zucchi , Rodolfo Corsato , Gloria Bellicchi , Silvia Cohen , Chiara Bono , Elena Cotta , Priscilla Abate , Lorenzo Acquaviva , Donatella Bartoli , Alicia Chiesa , Angela Ciaburri , Fabrizio Croci , Giovanni De Giorgi , Crystal Deglaudi , Giulia Eugeni , Guglielmo Favilla , Nicole Fornaro , Aiman Machhour , Francesco Meoni , Damiano Olivieri , Filippo Olivieri , Nicola Pensabene , Lucio Provenza , Guido Roncalli , Roberto Sbaratto , Luca Seta , Natale Stefani , Federico Tolardo , Stefano Venturi ", Marco Tullio Giordana ,"드라마 ,범죄 ,스릴러 ", 6.2 (4k) , 70% , 2021 ,1시간 35분,13세 소녀의 실종 사건을 맡은 검사. 진실을 파헤쳐 사건을 해결할 수만 있다면 못할 것이 없다. 실제 사건에 기반한 영화.,야라
" Luna Wedler , Jannis Niewöhner , Milan Peschel , Edin Hasanović , Anna Fialová , Marlon Boess , Victor Boccard , Fleur Geffrier , Aziz Dyab , Mélanie Fouché , Elizaveta Maximová , Daniela Hirsh , Sara Sandeva ", Christian Schwochow ,"드라마 ,Made in Europe ,로맨스 ,스릴러 ", 5.4 , 62% , 2021 ,2시간 6분,폭탄 테러로 가족을 잃은 막시에게 의도적으로 접근해 온 카를을 통해 유럽 젊은 층에 퍼져 있는 극우 파시즘의 위험성을 다룬 영화,내가 카를이다
" Kristin Davis , Dermot Mulroney , Shanola Hampton , Lora Martinez-Cunningham , Greer Grammer , Grayson Berry , Marie Wagenman , Olivia Taylor , Jean Effron , Ellen Humphreys , Esodie Geiger , Alexandra Fabbri , Melissa Chambers , Shylo Molina , Amber Pohl , Julia Flores , Ines France Ware , Kay Torres , Shaun Wu , Emily Isabella Peck , Claire Mackenzie Carter , Abella Bala , Cajardo Lindsey , Josh Horton , David John Kernick , Ayla Jane McFall , Bryce Gordon , Devon Richardson , Alison Grainger , Ema Matthews , Ashe Medina , Darius Eteeyan , Elijah Wallace , Kimberly Ding , Emily Goodwin , Eden McMillin , Gabe Baca , Ruben Barela ", Anna Elizabeth James ,스릴러 , 57% , 57% , 2021 ,1시간 54분,"수년째 슬럼프를 겪는 베스트셀러 작가 메리. 글을 쓰기로 결심한 후 아이들의 보모로 그레이스를 집에 들인다. 많은 시간을 함께 보내면서 젊고 아름다운 그레이스에게 끌리기 시작하고, 상상 속 세계와 현실의 경계가 점차 흐릿해진다.",데들리 일루전
" Nacho Cano , Melissa Barrera , Thaddeus Pearson , Hans Zimmer , Armando Manzanero ", Marta Hermida ,"음악 ,다큐멘터리 ", 5.1 , 56% , 2021 ,1시간 29분,스페인 정복자 에르난 코르테스. 그리고 그의 통역관이었던 아즈텍 여인 말린체. 나초 카노의 새 뮤지컬은 이들의 사랑 이야기와 두 가지 문화를 어떻게 담아냈을까. 그 과정을 들여다본다.,뮤지컬 말린체: 메이킹
" Rachel Sanchita Gupta , Amy Maghera , Waheeda Rehman , Shafin Patel , Anurag Arora , Jonathan Readwin , Ankit Rao , Ambrish Saxena , Sohan Suhalka , Sahidur Rahaman ", Manjari Makijany ,"가족 ,스포츠 ,드라마 ", 6.7 (3k) , 78% , 2021 ,1시간 47분,하늘을 자유롭게 나는 기분이다. 인도의 시골 마을에 사는 10대 소녀 프레르나에게 처음으로 생긴 꿈. 전국 스케이트보드 챔피언십에 나가고 싶다. 그 길이 매우 험난할지라도.,스케이터 걸
" Adam DeVine , Rachel Bloom , Zazie Beetz , Ken Jeong , Jim Jefferies , Catherine O'Hara , Reggie Watts , Henry Winkler , Alex Borstein , Benedict Wong , Julia Chan , Tom Hollander , Richard Kind , Steve Aoki , Nick Frost , Jon Lovitz , Sydney Malmberg Liu , Maria Bamford , Raymond S. Persi , Terry Gross , David Silverman , Kelly Hu , Tom Kenny , Jason Hightower , Kevin Michael Richardson , Brenden P. Hill , Wilhelm Boyens ", David Silverman ,"애니메이션 ,코미디 ,가족 ", 5.4 (2k) , 68% , 2021 ,1시간 22분,"복슬복슬 도넛 모양의 귀염둥이들, 이름하여 플러멜. 지금은 사라진 플러멜이 둘씩이나 시간여행 꽃을 타고 나타났다. 충격적인 멸종 소식을 접한 두 플러멜이 동족의 생존을 위해 출격한다!",멸종은 싫어!
" Pelé , Zagallo , Gilberto Gil , Benedita da Silva , Fernando Henrique Cardoso , Amarildo , Roberto Rivellino "," David Tryhorn , Ben Nicholas ","다큐멘터리 ,스포츠 ", 7.0 (4k) , 80% , 2021 ,1시간 48분,"정치적으로 암울했던 시기의 브라질에서 온 국민에게 희망의 등불이 되어준 전설적 축구선수 펠레. 가난한 소년에서 혜성처럼 등장한 신예 스타, 나아가 모두가 추앙하는 국민적 영웅이 되기까지 그가 지나온 여정을 함께 걸어본다.",펠레
" Yılmaz Erdoğan , Ahmet Mümtaz Taylan , Cem Yiğit Üzümoğlu , Duygu Sarişin , Rüzgar Aksoy , Metehan Parıltı , Yosi Mizrahi , Elif Gizem Aykul , Ümit Belen ", Türkan Derya ,"스릴러 ,범죄 ,드라마 ", 5.5 (4k) , 68% , 2021 ,1시간 44분,"올해의 경찰상을 받고 승진을 앞둔 하룬 반장. 축하 파티가 있던 밤, 치명적인 사건에 연루된다. 원한을 품은 자들의 지독한 복수가 시작된 것. 과거의 실수가 그의 목을 점점 죄어온다.",킨
 Jimmy Carr , Brian Klein ,코미디 , 7.1 (4k) , 75% , 2021 ,59min,"Jimmy Carr finds humor in the darkest of places in this stand-up special that features his dry, sardonic wit — and some jokes he calls ""career enders.""",Jimmy Carr: His Dark Material
" Go Ayano , Ryo Narita , Yukino Kishii , Anna Ishii , Seiyo Uchino ", Takashi Shimizu ,"스릴러 ,드라마 ,판타지 ", 5.5 (2k) , 65% , 2021 ,1시간 59분,"무엇이 환상이고, 무엇이 실제인가. 두개골을 수술한 남자가 한쪽 눈으로 보게 되는 세계. 그곳에는 내재된 트라우마가 외형으로 표출된 인간, 아니 호문쿨루스들이 있었다.",호문쿨루스
" Parineeti Chopra , Aditi Rao Hydari , Kirti Kulhari , Tota Roy Chowdhury , Shamaun Ahmed , Vatsal Sheth , Avinash Tiwary , Natasha Benton , Sammy Jonas Heaney , Nisha Aaliya , Richie Lawrence , Diljohn Singh ", Ribhu Dasgupta ,"드라마 ,스릴러 ,범죄 ", 4.4 (14k) , 58% , 2021 ,2시간 8분,완벽해 보이는 커플 한 쌍. 그리고 매일 열차의 창밖으로 그들을 지켜보는 한 여자. 철로를 사이에 두고 이어지던 이들의 일상이 함께 뒤틀리기 시작한다. 끔찍한 살인 사건으로 뒤얽힌 세 사람. 그날의 진실은 무엇인가.,걸 온 더 트레인
" Kelvin Harrison Jr. , Jeffrey Wright , Jennifer Hudson , Jennifer Ehle , Tim Blake Nelson , John David Washington , A$AP Rocky , Lovie Simone , Nas , Jharrel Jerome , Mikey Madison , Paul Ben-Victor , Dorian Missick , Liam Obergfoll , Rege Lewis , Nyleek Moore , Danny Henriquez , Adriana DeGirolami , Jonny Coyne , Roberto Lopez ", Anthony Mandler ,"드라마 ,범죄 ", 6.6 (5k) , 73% , 2021 ,1시간 38분,강도에 이은 살인 사건에 연루될 줄은 상상도 못 했다. 재능 있고 성실한 고등학생이 억울한 누명을 쓴다. 자신의 결백과 진실을 주장하는 소년. 하지만 법정은 이미 그에 대한 심판을 끝냈다.,몬스터
" Janine Gutierrez , JC Santos , Victor Anastacio , Lotlot De Leon , Yesh Anne Burce ", Jaime P. Habac Jr. ,"로맨스 ,드라마 ", 6.6 , 61% , 2021 ,1시간 38분,코로나 방역을 위해 격리 조치가 내려진 마닐라. 집에 머물며 온라인으로만 소통하는 렌과 배달 아르바이트를 하는 칼로이가 온라인에서 논쟁을 벌이다 점차 서로에게 빠져든다. 과연 그들의 사랑은 오프라인에서도 살아남을 수 있을까? 오늘날을 사는 젊은이들이 깊이 공감할 팬데믹 시대의 사랑 이야기.,넌 거기에 난 여기에
" Joey King , Joel Courtney , Jacob Elordi , Molly Ringwald , Taylor Zakhar Perez , Meganne Young , Maisie Richardson-Sellers , Stephen Jennings , Carson White , Morné Visser , Bianca Bosch , Camilla Wolfson , Zandile Madliwa , Judd Krok , Sanda Shandu , Hilton Pelser , Frances Sholto-Douglas , Evan Hengst , Joshua Daniel Eady , Trent Rowe , Michelle Allen , Nathan Lynn , Byron Langley , Chloe Williams , Toni Jean Erasmus , Cameron Scott , Bianca Amato , Daneel Van Der Walt , Nadia Kretschmer , Matthew Dylan Roberts , Maria Pretorius , Peter Butler , Colin Moss , Michael Kirch , James van Helsdinger , Megan du Plessis , Lincoln Pearson , Michael Miccoli , Caleb Payne , Chase Dallas , Lya du Toit , Kingsley Pearson , Jesse Rowan-Goldberg , Caitlyn de Abreu , Juliet Blacher ", Vince Marcello ,"코미디 ,로맨스 ", 4.7 (14k) , 68% , 2021 ,1시간 52분,"절친이 있는 버클리? 아님 남친이 있는 하버드? 둘 중 어디에 입학할지 못 정한 엘. 역대급 여름을 위한 버킷 리스트부터 세운다. 근데 구 썸남의 등장으로 묘해진 이 분위기, 어쩔 거야?!",키싱 부스 3
" Matthew Modine , Roger Rignack , Jillian Peterson , Courtney Rackley , Wallace Langham , Josh Stamberg , Jeff Rector , William-Christopher Stephens , Cullen Arbaugh , Leroy Edwards III , David Starzyk , Kristen O'Meara , Angela Nicholas , Jeremy Sless , John Coluccio , Graham Outerbridge , Sarah Chaney , George Tovar , Cristina Frias , Ken Weiler , Angela Sprinkle , Gregory Gast , Gus Lynch ", Chris Smith ,"드라마 ,다큐멘터리 ,범죄 ", 7.0 (7k) , 76% , 2021 ,1시간 39분,부와 명성만 있으면 최고의 대학에 들어갈 수 있다. 미국을 뒤흔든 입시 사기 사건. 그 뒤에 숨은 자는 누구인가. 믿지 못할 범죄의 수사 과정을 재연한 다큐멘터리다.,작전명 바시티 블루스: 부정 입학 스캔들
" María Valverde , Elísabet Casanovas , Susana Abaitua , Álex González , Eva Ugarte , Miri Pérez-Cabrero , Roger Berruezo , Ignacio Montes , Artur Busquets , Claudia Galán , Carlo Constanzia , Miguel Herrera ", Juana Macías ,"코미디 ,음악 ,로맨스 ,드라마 ", 5.4 (1k) , 68% , 2021 ,1시간 50분,왜 그 사람이 다시 마드리드에? 커리어 전환점을 맞은 마카 앞에 수수께끼 같던 전 남친이 다시 나타났다. 마카에게 커다란 상처를 준 사람. 충격에 휩싸인 마카는 친구들의 조언을 구한다.,우리는 노래처럼
